replicate_id,time,infected_fraction
26,16,0.37
26,17,0.345
26,18,0.305
26,19,0.28
26,20,0.25
26,21,0.25
26,22,0.235
26,23,0.215
26,24,0.19
26,25,0.17
26,26,0.165
26,27,0.16
26,28,0.145
26,29,0.13
26,30,0.12
26,31,0.115
26,32,0.105
26,33,0.1
26,34,0.08
26,35,0.075
26,36,0.07
26,37,0.065
26,38,0.055
26,39,0.05
26,40,0.05
26,41,0.05
26,42,0.05
26,43,0.045
26,44,0.04
26,45,0.03
26,46,0.02
26,47,0.015
26,48,0.015
26,49,0.01
26,50,0.01
26,51,0.005
26,52,0.0
26,53,0.0
26,54,0.0
26,55,0.0
26,56,0.0
26,57,0.0
26,58,0.0
26,59,0.0
26,60,0.0
26,61,0.0
26,62,0.0
26,63,0.0
26,64,0.0
26,65,0.0
26,66,0.0
26,67,0.0
26,68,0.0
26,69,0.0
26,70,0.0
26,71,0.0
26,72,0.0
26,73,0.0
26,74,0.0
26,75,0.0
26,76,0.0
26,77,0.0
26,78,0.0
26,79,0.0
26,80,0.0
26,81,0.0
26,82,0.0
26,83,0.0
26,84,0.0
26,85,0.0
26,86,0.0
26,87,0.0
26,88,0.0
26,89,0.0
26,90,0.0
26,91,0.0
26,92,0.0
26,93,0.0
26,94,0.0
26,95,0.0
26,96,0.0
26,97,0.0
26,98,0.0
26,99,0.0
26,100,0.0
26,101,0.0
26,102,0.0
26,103,0.0
26,104,0.0
26,105,0.0
26,106,0.0
26,107,0.0
26,108,0.0
26,109,0.0
26,110,0.0
26,111,0.0
26,112,0.0
26,113,0.0
26,114,0.0
26,115,0.0
26,116,0.0
26,117,0.0
26,118,0.0
26,119,0.0
26,120,0.0
26,121,0.0
26,122,0.0
26,123,0.0
26,124,0.0
26,125,0.0
26,126,0.0
26,127,0.0
26,128,0.0
26,129,0.0
26,130,0.0
26,131,0.0
26,132,0.0
26,133,0.0
26,134,0.0
26,135,0.0
26,136,0.0
26,137,0.0
26,138,0.0
26,139,0.0
26,140,0.0
26,141,0.0
26,142,0.0
26,143,0.0
26,144,0.0
26,145,0.0
26,146,0.0
26,147,0.0
26,148,0.0
26,149,0.0
26,150,0.0
26,151,0.0
26,152,0.0
26,153,0.0
26,154,0.0
26,155,0.0
26,156,0.0
26,157,0.0
26,158,0.0
26,159,0.0
26,160,0.0
26,161,0.0
26,162,0.0
26,163,0.0
26,164,0.0
26,165,0.0
26,166,0.0
26,167,0.0
26,168,0.0
26,169,0.0
26,170,0.0
26,171,0.0
26,172,0.0
26,173,0.0
26,174,0.0
26,175,0.0
26,176,0.0
26,177,0.0
26,178,0.0
26,179,0.0
26,180,0.0
26,181,0.0
26,182,0.0
26,183,0.0
26,184,0.0
26,185,0.0
26,186,0.0
26,187,0.0
26,188,0.0
26,189,0.0
26,190,0.0
26,191,0.0
26,192,0.0
26,193,0.0
26,194,0.0
26,195,0.0
26,196,0.0
26,197,0.0
26,198,0.0
26,199,0.0
26,200,0.0
27,0,0.025
27,1,0.055
27,2,0.12
27,3,0.215
27,4,0.31
27,5,0.41
27,6,0.52
27,7,0.635
27,8,0.67
27,9,0.645
27,10,0.595
27,11,0.565
27,12,0.5
27,13,0.465
27,14,0.41
27,15,0.38
27,16,0.37
27,17,0.355
27,18,0.33
27,19,0.285
27,20,0.255
27,21,0.235
27,22,0.205
27,23,0.185
27,24,0.17
27,25,0.15
27,26,0.145
27,27,0.14
27,28,0.14
27,29,0.12
27,30,0.12
27,31,0.105
27,32,0.1
27,33,0.085
27,34,0.075
27,35,0.065
27,36,0.055
27,37,0.05
27,38,0.045
27,39,0.045
27,40,0.045
27,41,0.045
27,42,0.045
27,43,0.04
27,44,0.035
27,45,0.03
27,46,0.03
27,47,0.03
27,48,0.025
27,49,0.025
27,50,0.02
27,51,0.02
27,52,0.01
27,53,0.01
27,54,0.01
27,55,0.01
27,56,0.01
27,57,0.01
27,58,0.005
27,59,0.005
27,60,0.005
27,61,0.005
27,62,0.005
27,63,0.005
27,64,0.005
27,65,0.005
27,66,0.005
27,67,0.005
27,68,0.005
27,69,0.005
27,70,0.005
27,71,0.0
27,72,0.0
27,73,0.0
27,74,0.0
27,75,0.0
27,76,0.0
27,77,0.0
27,78,0.0
27,79,0.0
27,80,0.0
27,81,0.0
27,82,0.0
27,83,0.0
27,84,0.0
27,85,0.0
27,86,0.0
27,87,0.0
27,88,0.0
27,89,0.0
27,90,0.0
27,91,0.0
27,92,0.0
27,93,0.0
27,94,0.0
27,95,0.0
27,96,0.0
27,97,0.0
27,98,0.0
27,99,0.0
27,100,0.0
27,101,0.0
27,102,0.0
27,103,0.0
27,104,0.0
27,105,0.0
27,106,0.0
27,107,0.0
27,108,0.0
27,109,0.0
27,110,0.0
27,111,0.0
27,112,0.0
27,113,0.0
27,114,0.0
27,115,0.0
27,116,0.0
27,117,0.0
27,118,0.0
27,119,0.0
27,120,0.0
27,121,0.0
27,122,0.0
27,123,0.0
27,124,0.0
27,125,0.0
27,126,0.0
27,127,0.0
27,128,0.0
27,129,0.0
27,130,0.0
27,131,0.0
27,132,0.0
27,133,0.0
27,134,0.0
27,135,0.0
27,136,0.0
27,137,0.0
27,138,0.0
27,139,0.0
27,140,0.0
27,141,0.0
27,142,0.0
27,143,0.0
27,144,0.0
27,145,0.0
27,146,0.0
27,147,0.0
27,148,0.0
27,149,0.0
27,150,0.0
27,151,0.0
27,152,0.0
27,153,0.0
27,154,0.0
27,155,0.0
27,156,0.0
27,157,0.0
27,158,0.0
27,159,0.0
27,160,0.0
27,161,0.0
27,162,0.0
27,163,0.0
27,164,0.0
27,165,0.0
27,166,0.0
27,167,0.0
27,168,0.0
27,169,0.0
27,170,0.0
27,171,0.0
27,172,0.0
27,173,0.0
27,174,0.0
27,175,0.0
27,176,0.0
27,177,0.0
27,178,0.0
27,179,0.0
27,180,0.0
27,181,0.0
27,182,0.0
27,183,0.0
27,184,0.0
27,185,0.0
27,186,0.0
27,187,0.0
27,188,0.0
27,189,0.0
27,190,0.0
27,191,0.0
27,192,0.0
27,193,0.0
27,194,0.0
27,195,0.0
27,196,0.0
27,197,0.0
27,198,0.0
27,199,0.0
27,200,0.0
28,0,0.025
28,1,0.055
28,2,0.095
28,3,0.14
28,4,0.22
28,5,0.325
28,6,0.405
28,7,0.575
28,8,0.685
28,9,0.72
28,10,0.68
28,11,0.62
28,12,0.545
28,13,0.49
28,14,0.455
28,15,0.435
28,16,0.415
28,17,0.355
28,18,0.325
28,19,0.29
28,20,0.26
28,21,0.24
28,22,0.215
28,23,0.21
28,24,0.195
28,25,0.19
28,26,0.165
28,27,0.16
28,28,0.15
28,29,0.13
28,30,0.125
28,31,0.125
28,32,0.12
28,33,0.11
28,34,0.11
28,35,0.095
28,36,0.09
28,37,0.08
28,38,0.08
28,39,0.07
28,40,0.065
28,41,0.065
28,42,0.065
28,43,0.06
28,44,0.06
28,45,0.06
28,46,0.05
28,47,0.045
28,48,0.045
28,49,0.04
28,50,0.035
28,51,0.025
28,52,0.025
28,53,0.025
28,54,0.02
28,55,0.02
28,56,0.02
28,57,0.02
28,58,0.02
28,59,0.02
28,60,0.02
28,61,0.02
28,62,0.02
28,63,0.02
28,64,0.02
28,65,0.015
28,66,0.015
28,67,0.015
28,68,0.015
28,69,0.015
28,70,0.015
28,71,0.015
28,72,0.015
28,73,0.015
28,74,0.015
28,75,0.015
28,76,0.015
28,77,0.015
28,78,0.01
28,79,0.01
28,80,0.01
28,81,0.01
28,82,0.01
28,83,0.01
28,84,0.005
28,85,0.005
28,86,0.005
28,87,0.005
28,88,0.005
28,89,0.005
28,90,0.005
28,91,0.005
28,92,0.0
28,93,0.0
28,94,0.0
28,95,0.0
28,96,0.0
28,97,0.0
28,98,0.0
28,99,0.0
28,100,0.0
28,101,0.0
28,102,0.0
28,103,0.0
28,104,0.0
28,105,0.0
28,106,0.0
28,107,0.0
28,108,0.0
28,109,0.0
28,110,0.0
28,111,0.0
28,112,0.0
28,113,0.0
28,114,0.0
28,115,0.0
28,116,0.0
28,117,0.0
28,118,0.0
28,119,0.0
28,120,0.0
28,121,0.0
28,122,0.0
28,123,0.0
28,124,0.0
28,125,0.0
28,126,0.0
28,127,0.0
28,128,0.0
28,129,0.0
28,130,0.0
28,131,0.0
28,132,0.0
28,133,0.0
28,134,0.0
28,135,0.0
28,136,0.0
28,137,0.0
28,138,0.0
28,139,0.0
28,140,0.0
28,141,0.0
28,142,0.0
28,143,0.0
28,144,0.0
28,145,0.0
28,146,0.0
28,147,0.0
28,148,0.0
28,149,0.0
28,150,0.0
28,151,0.0
28,152,0.0
28,153,0.0
28,154,0.0
28,155,0.0
28,156,0.0
28,157,0.0
28,158,0.0
28,159,0.0
28,160,0.0
28,161,0.0
28,162,0.0
28,163,0.0
28,164,0.0
28,165,0.0
28,166,0.0
28,167,0.0
28,168,0.0
28,169,0.0
28,170,0.0
28,171,0.0
28,172,0.0
28,173,0.0
28,174,0.0
28,175,0.0
28,176,0.0
28,177,0.0
28,178,0.0
28,179,0.0
28,180,0.0
28,181,0.0
28,182,0.0
28,183,0.0
28,184,0.0
28,185,0.0
28,186,0.0
28,187,0.0
28,188,0.0
28,189,0.0
28,190,0.0
28,191,0.0
28,192,0.0
28,193,0.0
28,194,0.0
28,195,0.0
28,196,0.0
28,197,0.0
28,198,0.0
28,199,0.0
28,200,0.0
29,0,0.025
29,1,0.06
29,2,0.075
29,3,0.145
29,4,0.255
29,5,0.36
29,6,0.515
29,7,0.615
29,8,0.66
29,9,0.655
29,10,0.595
29,11,0.58
29,12,0.545
29,13,0.53
29,14,0.51
29,15,0.45
29,16,0.415
29,17,0.38
29,18,0.34
29,19,0.305
29,20,0.29
29,21,0.275
29,22,0.26
29,23,0.235
29,24,0.22
29,25,0.205
29,26,0.195
29,27,0.18
29,28,0.175
29,29,0.17
29,30,0.15
29,31,0.145
29,32,0.135
29,33,0.12
29,34,0.105
29,35,0.09
29,36,0.085
29,37,0.085
29,38,0.085
29,39,0.085
29,40,0.08
29,41,0.065
29,42,0.065
29,43,0.06
29,44,0.055
29,45,0.05
29,46,0.05
29,47,0.04
29,48,0.035
29,49,0.035
29,50,0.035
29,51,0.025
29,52,0.025
29,53,0.025
29,54,0.025
29,55,0.025
29,56,0.025
29,57,0.025
29,58,0.025
29,59,0.025
29,60,0.025
29,61,0.02
29,62,0.015
29,63,0.015
29,64,0.015
29,65,0.01
29,66,0.01
29,67,0.01
29,68,0.01
29,69,0.01
29,70,0.01
29,71,0.005
29,72,0.0
29,73,0.0
29,74,0.0
29,75,0.0
29,76,0.0
29,77,0.0
29,78,0.0
29,79,0.0
29,80,0.0
29,81,0.0
29,82,0.0
29,83,0.0
29,84,0.0
29,85,0.0
29,86,0.0
29,87,0.0
29,88,0.0
29,89,0.0
29,90,0.0
29,91,0.0
29,92,0.0
29,93,0.0
29,94,0.0
29,95,0.0
29,96,0.0
29,97,0.0
29,98,0.0
29,99,0.0
29,100,0.0
29,101,0.0
29,102,0.0
29,103,0.0
29,104,0.0
29,105,0.0
29,106,0.0
29,107,0.0
29,108,0.0
29,109,0.0
29,110,0.0
29,111,0.0
29,112,0.0
29,113,0.0
29,114,0.0
29,115,0.0
29,116,0.0
29,117,0.0
29,118,0.0
29,119,0.0
29,120,0.0
29,121,0.0
29,122,0.0
29,123,0.0
29,124,0.0
29,125,0.0
29,126,0.0
29,127,0.0
29,128,0.0
29,129,0.0
29,130,0.0
29,131,0.0
29,132,0.0
29,133,0.0
29,134,0.0
29,135,0.0
29,136,0.0
29,137,0.0
29,138,0.0
29,139,0.0
29,140,0.0
29,141,0.0
29,142,0.0
29,143,0.0
29,144,0.0
29,145,0.0
29,146,0.0
29,147,0.0
29,148,0.0
29,149,0.0
29,150,0.0
29,151,0.0
29,152,0.0
29,153,0.0
29,154,0.0
29,155,0.0
29,156,0.0
29,157,0.0
29,158,0.0
29,159,0.0
29,160,0.0
29,161,0.0
29,162,0.0
29,163,0.0
29,164,0.0
29,165,0.0
29,166,0.0
29,167,0.0
29,168,0.0
29,169,0.0
29,170,0.0
29,171,0.0
29,172,0.0
29,173,0.0
29,174,0.0
29,175,0.0
29,176,0.0
29,177,0.0
29,178,0.0
29,179,0.0
29,180,0.0
29,181,0.0
29,182,0.0
29,183,0.0
29,184,0.0
29,185,0.0
29,186,0.0
29,187,0.0
29,188,0.0
29,189,0.0
29,190,0.0
29,191,0.0
29,192,0.0
29,193,0.0
29,194,0.0
29,195,0.0
29,196,0.0
29,197,0.0
29,198,0.0
29,199,0.0
29,200,0.0
30,0,0.025
30,1,0.055
30,2,0.13
30,3,0.225
30,4,0.33
30,5,0.435
30,6,0.535
30,7,0.625
30,8,0.72
30,9,0.68
30,10,0.62
30,11,0.565
30,12,0.535
30,13,0.49
30,14,0.45
30,15,0.415
30,16,0.38
30,17,0.36
30,18,0.32
30,19,0.29
30,20,0.265
30,21,0.245
30,22,0.235
30,23,0.22
30,24,0.2
30,25,0.185
30,26,0.185
30,27,0.16
30,28,0.155
30,29,0.14
30,30,0.13
30,31,0.11
30,32,0.1
30,33,0.095
30,34,0.09
30,35,0.09
30,36,0.085
30,37,0.075
30,38,0.07
30,39,0.07
30,40,0.06
30,41,0.06
30,42,0.05
30,43,0.05
30,44,0.05
30,45,0.05
30,46,0.05
30,47,0.045
30,48,0.045
30,49,0.04
30,50,0.04
30,51,0.04
30,52,0.04
30,53,0.04
30,54,0.035
30,55,0.035
30,56,0.02
30,57,0.02
30,58,0.02
30,59,0.02
30,60,0.02
30,61,0.02
30,62,0.02
30,63,0.02
30,64,0.02
30,65,0.02
30,66,0.015
30,67,0.01
30,68,0.01
30,69,0.01
30,70,0.01
30,71,0.005
30,72,0.005
30,73,0.005
30,74,0.005
30,75,0.005
30,76,0.005
30,77,0.005
30,78,0.005
30,79,0.005
30,80,0.005
30,81,0.0
30,82,0.0
30,83,0.0
30,84,0.0
30,85,0.0
30,86,0.0
30,87,0.0
30,88,0.0
30,89,0.0
30,90,0.0
30,91,0.0
30,92,0.0
30,93,0.0
30,94,0.0
30,95,0.0
30,96,0.0
30,97,0.0
30,98,0.0
30,99,0.0
30,100,0.0
30,101,0.0
30,102,0.0
30,103,0.0
30,104,0.0
30,105,0.0
30,106,0.0
30,107,0.0
30,108,0.0
30,109,0.0
30,110,0.0
30,111,0.0
30,112,0.0
30,113,0.0
30,114,0.0
30,115,0.0
30,116,0.0
30,117,0.0
30,118,0.0
30,119,0.0
30,120,0.0
30,121,0.0
30,122,0.0
30,123,0.0
30,124,0.0
30,125,0.0
30,126,0.0
30,127,0.0
30,128,0.0
30,129,0.0
30,130,0.0
30,131,0.0
30,132,0.0
30,133,0.0
30,134,0.0
30,135,0.0
30,136,0.0
30,137,0.0
30,138,0.0
30,139,0.0
30,140,0.0
30,141,0.0
30,142,0.0
30,143,0.0
30,144,0.0
30,145,0.0
30,146,0.0
30,147,0.0
30,148,0.0
30,149,0.0
30,150,0.0
30,151,0.0
30,152,0.0
30,153,0.0
30,154,0.0
30,155,0.0
30,156,0.0
30,157,0.0
30,158,0.0
30,159,0.0
30,160,0.0
30,161,0.0
30,162,0.0
30,163,0.0
30,164,0.0
30,165,0.0
30,166,0.0
30,167,0.0
30,168,0.0
30,169,0.0
30,170,0.0
30,171,0.0
30,172,0.0
30,173,0.0
30,174,0.0
30,175,0.0
30,176,0.0
30,177,0.0
30,178,0.0
30,179,0.0
30,180,0.0
30,181,0.0
30,182,0.0
30,183,0.0
30,184,0.0
30,185,0.0
30,186,0.0
30,187,0.0
30,188,0.0
30,189,0.0
30,190,0.0
30,191,0.0
30,192,0.0
30,193,0.0
30,194,0.0
30,195,0.0
30,196,0.0
30,197,0.0
30,198,0.0
30,199,0.0
30,200,0.0
31,0,0.025
31,1,0.05
31,2,0.1
31,3,0.18
31,4,0.29
31,5,0.39
31,6,0.525
31,7,0.605
31,8,0.63
31,9,0.605
31,10,0.595
31,11,0.555
31,12,0.505
31,13,0.465
31,14,0.42
31,15,0.395
31,16,0.36
31,17,0.305
31,18,0.295
31,19,0.265
31,20,0.24
31,21,0.225
31,22,0.195
31,23,0.18
31,24,0.165
31,25,0.16
31,26,0.145
31,27,0.13
31,28,0.125
31,29,0.105
31,30,0.1
31,31,0.1
31,32,0.1
31,33,0.09
31,34,0.085
31,35,0.08
31,36,0.075
31,37,0.065
31,38,0.06
31,39,0.055
31,40,0.05
31,41,0.05
31,42,0.045
31,43,0.045
31,44,0.045
31,45,0.045
31,46,0.035
31,47,0.03
31,48,0.03
31,49,0.03
31,50,0.03
31,51,0.03
31,52,0.03
31,53,0.025
31,54,0.025
31,55,0.025
31,56,0.02
31,57,0.02
31,58,0.015
31,59,0.015
31,60,0.015
31,61,0.01
31,62,0.005
31,63,0.005
31,64,0.005
31,65,0.0
31,66,0.0
31,67,0.0
31,68,0.0
31,69,0.0
31,70,0.0
31,71,0.0
31,72,0.0
31,73,0.0
31,74,0.0
31,75,0.0
31,76,0.0
31,77,0.0
31,78,0.0
31,79,0.0
31,80,0.0
31,81,0.0
31,82,0.0
31,83,0.0
31,84,0.0
31,85,0.0
31,86,0.0
31,87,0.0
31,88,0.0
31,89,0.0
31,90,0.0
31,91,0.0
31,92,0.0
31,93,0.0
31,94,0.0
31,95,0.0
31,96,0.0
31,97,0.0
31,98,0.0
31,99,0.0
31,100,0.0
31,101,0.0
31,102,0.0
31,103,0.0
31,104,0.0
31,105,0.0
31,106,0.0
31,107,0.0
31,108,0.0
31,109,0.0
31,110,0.0
31,111,0.0
31,112,0.0
31,113,0.0
31,114,0.0
31,115,0.0
31,116,0.0
31,117,0.0
31,118,0.0
31,119,0.0
31,120,0.0
31,121,0.0
31,122,0.0
31,123,0.0
31,124,0.0
31,125,0.0
31,126,0.0
31,127,0.0
31,128,0.0
31,129,0.0
31,130,0.0
31,131,0.0
31,132,0.0
31,133,0.0
31,134,0.0
31,135,0.0
31,136,0.0
31,137,0.0
31,138,0.0
31,139,0.0
31,140,0.0
31,141,0.0
31,142,0.0
31,143,0.0
31,144,0.0
31,145,0.0
31,146,0.0
31,147,0.0
31,148,0.0
31,149,0.0
31,150,0.0
31,151,0.0
31,152,0.0
31,153,0.0
31,154,0.0
31,155,0.0
31,156,0.0
31,157,0.0
31,158,0.0
31,159,0.0
31,160,0.0
31,161,0.0
31,162,0.0
31,163,0.0
31,164,0.0
31,165,0.0
31,166,0.0
31,167,0.0
31,168,0.0
31,169,0.0
31,170,0.0
31,171,0.0
31,172,0.0
31,173,0.0
31,174,0.0
31,175,0.0
31,176,0.0
31,177,0.0
31,178,0.0
31,179,0.0
31,180,0.0
31,181,0.0
31,182,0.0
31,183,0.0
31,184,0.0
31,185,0.0
31,186,0.0
31,187,0.0
31,188,0.0
31,189,0.0
31,190,0.0
31,191,0.0
31,192,0.0
31,193,0.0
31,194,0.0
31,195,0.0
31,196,0.0
31,197,0.0
31,198,0.0
31,199,0.0
31,200,0.0
32,0,0.025
32,1,0.06
32,2,0.095
32,3,0.125
32,4,0.18
32,5,0.22
32,6,0.335
32,7,0.41
32,8,0.49
32,9,0.545
32,10,0.595
32,11,0.59
32,12,0.585
32,13,0.575
32,14,0.525
32,15,0.495
32,16,0.445
32,17,0.415
32,18,0.375
32,19,0.34
32,20,0.31
32,21,0.29
32,22,0.255
32,23,0.24
32,24,0.205
32,25,0.185
32,26,0.185
32,27,0.16
32,28,0.14
32,29,0.125
32,30,0.105
32,31,0.1
32,32,0.1
32,33,0.095
32,34,0.09
32,35,0.08
32,36,0.07
32,37,0.06
32,38,0.06
32,39,0.055
32,40,0.05
32,41,0.05
32,42,0.05
32,43,0.045
32,44,0.04
32,45,0.03
32,46,0.03
32,47,0.03
32,48,0.03
32,49,0.02
32,50,0.02
32,51,0.02
32,52,0.02
32,53,0.02
32,54,0.015
32,55,0.015
32,56,0.015
32,57,0.015
32,58,0.015
32,59,0.015
32,60,0.015
32,61,0.015
32,62,0.01
32,63,0.01
32,64,0.01
32,65,0.005
32,66,0.005
32,67,0.005
32,68,0.005
32,69,0.005
32,70,0.005
32,71,0.005
32,72,0.005
32,73,0.005
32,74,0.005
32,75,0.005
32,76,0.005
32,77,0.005
32,78,0.005
32,79,0.005
32,80,0.005
32,81,0.005
32,82,0.005
32,83,0.005
32,84,0.005
32,85,0.005
32,86,0.005
32,87,0.005
32,88,0.005
32,89,0.005
32,90,0.005
32,91,0.005
32,92,0.005
32,93,0.005
32,94,0.0
32,95,0.0
32,96,0.0
32,97,0.0
32,98,0.0
32,99,0.0
32,100,0.0
32,101,0.0
32,102,0.0
32,103,0.0
32,104,0.0
32,105,0.0
32,106,0.0
32,107,0.0
32,108,0.0
32,109,0.0
32,110,0.0
32,111,0.0
32,112,0.0
32,113,0.0
32,114,0.0
32,115,0.0
32,116,0.0
32,117,0.0
32,118,0.0
32,119,0.0
32,120,0.0
32,121,0.0
32,122,0.0
32,123,0.0
32,124,0.0
32,125,0.0
32,126,0.0
32,127,0.0
32,128,0.0
32,129,0.0
32,130,0.0
32,131,0.0
32,132,0.0
32,133,0.0
32,134,0.0
32,135,0.0
32,136,0.0
32,137,0.0
32,138,0.0
32,139,0.0
32,140,0.0
32,141,0.0
32,142,0.0
32,143,0.0
32,144,0.0
32,145,0.0
32,146,0.0
32,147,0.0
32,148,0.0
32,149,0.0
32,150,0.0
32,151,0.0
32,152,0.0
32,153,0.0
32,154,0.0
32,155,0.0
32,156,0.0
32,157,0.0
32,158,0.0
32,159,0.0
32,160,0.0
32,161,0.0
32,162,0.0
32,163,0.0
32,164,0.0
32,165,0.0
32,166,0.0
32,167,0.0
32,168,0.0
32,169,0.0
32,170,0.0
32,171,0.0
32,172,0.0
32,173,0.0
32,174,0.0
32,175,0.0
32,176,0.0
32,177,0.0
32,178,0.0
32,179,0.0
32,180,0.0
32,181,0.0
32,182,0.0
32,183,0.0
32,184,0.0
32,185,0.0
32,186,0.0
32,187,0.0
32,188,0.0
32,189,0.0
32,190,0.0
32,191,0.0
32,192,0.0
32,193,0.0
32,194,0.0
32,195,0.0
32,196,0.0
32,197,0.0
32,198,0.0
32,199,0.0
32,200,0.0
33,0,0.025
33,1,0.045
33,2,0.1
33,3,0.15
33,4,0.18
33,5,0.225
33,6,0.33
33,7,0.45
33,8,0.53
33,9,0.58
33,10,0.61
33,11,0.6
33,12,0.56
33,13,0.53
33,14,0.495
33,15,0.45
33,16,0.425
33,17,0.385
33,18,0.38
33,19,0.36
33,20,0.33
33,21,0.32
33,22,0.29
33,23,0.275
33,24,0.255
33,25,0.245
33,26,0.225
33,27,0.205
33,28,0.185
33,29,0.165
33,30,0.145
33,31,0.12
33,32,0.1
33,33,0.095
33,34,0.095
33,35,0.095
33,36,0.085
33,37,0.08
33,38,0.06
33,39,0.06
33,40,0.05
33,41,0.05
33,42,0.045
33,43,0.04
33,44,0.035
33,45,0.035
33,46,0.035
33,47,0.035
33,48,0.035
33,49,0.025
33,50,0.02
33,51,0.02
33,52,0.02
33,53,0.015
33,54,0.01
33,55,0.01
33,56,0.01
33,57,0.01
33,58,0.01
33,59,0.01
33,60,0.005
33,61,0.005
33,62,0.0
33,63,0.0
33,64,0.0
33,65,0.0
33,66,0.0
33,67,0.0
33,68,0.0
33,69,0.0
33,70,0.0
33,71,0.0
33,72,0.0
33,73,0.0
33,74,0.0
33,75,0.0
33,76,0.0
33,77,0.0
33,78,0.0
33,79,0.0
33,80,0.0
33,81,0.0
33,82,0.0
33,83,0.0
33,84,0.0
33,85,0.0
33,86,0.0
33,87,0.0
33,88,0.0
33,89,0.0
33,90,0.0
33,91,0.0
33,92,0.0
33,93,0.0
33,94,0.0
33,95,0.0
33,96,0.0
33,97,0.0
33,98,0.0
33,99,0.0
33,100,0.0
33,101,0.0
33,102,0.0
33,103,0.0
33,104,0.0
33,105,0.0
33,106,0.0
33,107,0.0
33,108,0.0
33,109,0.0
33,110,0.0
33,111,0.0
33,112,0.0
33,113,0.0
33,114,0.0
33,115,0.0
33,116,0.0
33,117,0.0
33,118,0.0
33,119,0.0
33,120,0.0
33,121,0.0
33,122,0.0
33,123,0.0
33,124,0.0
33,125,0.0
33,126,0.0
33,127,0.0
33,128,0.0
33,129,0.0
33,130,0.0
33,131,0.0
33,132,0.0
33,133,0.0
33,134,0.0
33,135,0.0
33,136,0.0
33,137,0.0
33,138,0.0
33,139,0.0
33,140,0.0
33,141,0.0
33,142,0.0
33,143,0.0
33,144,0.0
33,145,0.0
33,146,0.0
33,147,0.0
33,148,0.0
33,149,0.0
33,150,0.0
33,151,0.0
33,152,0.0
33,153,0.0
33,154,0.0
33,155,0.0
33,156,0.0
33,157,0.0
33,158,0.0
33,159,0.0
33,160,0.0
33,161,0.0
33,162,0.0
33,163,0.0
33,164,0.0
33,165,0.0
33,166,0.0
33,167,0.0
33,168,0.0
33,169,0.0
33,170,0.0
33,171,0.0
33,172,0.0
33,173,0.0
33,174,0.0
33,175,0.0
33,176,0.0
33,177,0.0
33,178,0.0
33,179,0.0
33,180,0.0
33,181,0.0
33,182,0.0
33,183,0.0
33,184,0.0
33,185,0.0
33,186,0.0
33,187,0.0
33,188,0.0
33,189,0.0
33,190,0.0
33,191,0.0
33,192,0.0
33,193,0.0
33,194,0.0
33,195,0.0
33,196,0.0
33,197,0.0
33,198,0.0
33,199,0.0
33,200,0.0
34,0,0.025
34,1,0.055
34,2,0.095
34,3,0.175
34,4,0.23
34,5,0.32
34,6,0.465
34,7,0.57
34,8,0.615
34,9,0.675
34,10,0.68
34,11,0.63
34,12,0.62
34,13,0.575
34,14,0.53
34,15,0.465
34,16,0.43
34,17,0.41
34,18,0.38
34,19,0.35
34,20,0.325
34,21,0.28
34,22,0.27
34,23,0.265
34,24,0.23
34,25,0.215
34,26,0.18
34,27,0.175
34,28,0.17
34,29,0.155
34,30,0.14
34,31,0.135
34,32,0.13
34,33,0.13
34,34,0.1
34,35,0.1
34,36,0.09
34,37,0.085
34,38,0.07
34,39,0.07
34,40,0.06
34,41,0.055
34,42,0.055
34,43,0.055
34,44,0.05
34,45,0.05
34,46,0.05
34,47,0.04
34,48,0.035
34,49,0.035
34,50,0.03
34,51,0.025
34,52,0.025
34,53,0.025
34,54,0.025
34,55,0.02
34,56,0.02
34,57,0.02
34,58,0.02
34,59,0.02
34,60,0.015
34,61,0.01
34,62,0.01
34,63,0.01
34,64,0.01
34,65,0.005
34,66,0.005
34,67,0.005
34,68,0.005
34,69,0.005
34,70,0.005
34,71,0.005
34,72,0.005
34,73,0.005
34,74,0.005
34,75,0.005
34,76,0.005
34,77,0.005
34,78,0.005
34,79,0.005
34,80,0.005
34,81,0.005
34,82,0.005
34,83,0.005
34,84,0.005
34,85,0.005
34,86,0.005
34,87,0.0
34,88,0.0
34,89,0.0
34,90,0.0
34,91,0.0
34,92,0.0
34,93,0.0
34,94,0.0
34,95,0.0
34,96,0.0
34,97,0.0
34,98,0.0
34,99,0.0
34,100,0.0
34,101,0.0
34,102,0.0
34,103,0.0
34,104,0.0
34,105,0.0
34,106,0.0
34,107,0.0
34,108,0.0
34,109,0.0
34,110,0.0
34,111,0.0
34,112,0.0
34,113,0.0
34,114,0.0
34,115,0.0
34,116,0.0
34,117,0.0
34,118,0.0
34,119,0.0
34,120,0.0
34,121,0.0
34,122,0.0
34,123,0.0
34,124,0.0
34,125,0.0
34,126,0.0
34,127,0.0
34,128,0.0
34,129,0.0
34,130,0.0
34,131,0.0
34,132,0.0
34,133,0.0
34,134,0.0
34,135,0.0
34,136,0.0
34,137,0.0
34,138,0.0
34,139,0.0
34,140,0.0
34,141,0.0
34,142,0.0
34,143,0.0
34,144,0.0
34,145,0.0
34,146,0.0
34,147,0.0
34,148,0.0
34,149,0.0
34,150,0.0
34,151,0.0
34,152,0.0
34,153,0.0
34,154,0.0
34,155,0.0
